Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.6,2376.574,34.4375
1,14.1,3304.596,34.4375
2,18.4,3304.558,34.4375
3,46.5,3308.945,34.4375
4,21.4,1640.108,34.4375
5,17.8,3302.888,34.4375
6,16.3,3304.334,34.4375
7,36.0,3305.084,34.4375
8,16.2,3302.771,34.4375
9,75.2,3224.119,34.4375
10,44.6,3233.044,34.4375
11,19.4,3298.853,34.4375
12,16.2,3313.81,34.4375
13,19.2,3310.204,34.4375
14,18.0,3303.523,34.4375
15,21.2,3302.501,34.4375
16,14.3,1476.88,34.4375
17,13.1,2284.339,34.4375
18,14.3,3300.653,34.4375
19,17.0,1470.712,34.4375
20,44.0,3300.022,34.4375
21,19.2,2238.139,34.4375
22,39.0,2420.759,34.4375
23,24.2,3222.423,34.4375
24,49.5,2508.937,34.4375
25,16.0,3231.044,34.4375
26,13.0,1467.972,34.4375
27,11.9,2427.935,34.4375
28,5.0,3304.906,34.4375
29,12.9,3302.149,34.4375
30,6.1,2109.828,34.4375
31,15.0,1680.626,34.4375
32,18.2,3298.445,34.4375
33,32.7,3291.215,34.4375
34,13.4,3003.85,34.4375
35,16.2,2981.267,34.4375
36,21.4,1648.877,34.4375
37,18.2,3298.798,34.4375
38,25.3,3313.088,34.4375
39,18.2,3300.736,34.4375
40,24.2,3308.214,34.4375
41,26.0,3300.061,34.4375
42,16.3,3290.659,34.4375
43,14.6,3100.345,34.4375
44,26.3,3291.05,34.4375
45,16.3,3295.483,34.4375
46,24.0,3305.112,34.4375
47,14.1,3313.418,34.4375
48,19.2,1466.62,34.4375
49,18.0,3299.886,34.4375
50,28.0,3300.38,34.4375
51,17.2,1466.916,34.4375
52,43.4,3229.5,34.4375
53,15.5,2312.198,34.4375
54,15.2,2403.211,34.4375
55,14.1,3299.209,34.4375
56,10.2,2405.648,34.4375
57,20.0,2384.165,34.4375
58,15.0,1467.396,34.4375
59,44.0,2257.672,34.4375
60,58.6,3230.574,34.4375
61,14.0,2982.662,34.4375
62,78.8,2034.814,34.4375
63,8.1,1552.333,34.4375
