Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,4.0,1797.261,33.25,2
1,5.0,1782.613,33.25,2
2,0.0,2207.8935,33.25,2
3,12.4,1439.8735000000001,33.25,2
4,5.0,1617.776,33.25,2
5,12.0,1495.1480000000001,33.25,2
6,7.35,2191.1684999999998,33.25,2
7,0.5,1631.5945000000002,33.25,2
8,6.05,1755.9724999999999,33.25,2
9,43.2,3297.626,33.25,2
10,42.4,2428.1655,33.25,2
11,6.05,1800.1115,33.25,2
12,11.55,1797.332,33.25,2
13,12.55,1799.3755,33.25,2
14,12.55,1799.1815000000001,33.25,2
15,12.4,1986.7175000000002,33.25,2
16,0.0,1797.3875,33.25,2
17,0.0,2031.0304999999998,33.25,2
18,26.0,2441.459,33.25,2
19,0.0,1487.4119999999998,33.25,2
20,24.0,1797.5875,33.25,2
21,6.05,1599.8675,33.25,2
22,0.0,2434.0519999999997,33.25,2
23,0.0,1652.129,33.25,2
24,11.149999999999999,1796.0720000000001,33.25,2
25,11.6,3291.179,33.25,2
26,16.9,2466.7765,33.25,2
27,13.9,1797.254,33.25,2
28,6.95,1797.7265,33.25,2
29,12.55,1797.6895,33.25,2
30,6.95,2179.4629999999997,33.25,2
31,12.55,2216.006,33.25,2
