Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.7,2759.2884999999997,36.0625,2
1,19.1,3306.2075,36.0625,2
2,22.85,2754.935,36.0625,2
3,30.9,2560.228,36.0625,2
4,20.3,2273.8810000000003,36.0625,2
5,22.1,2869.1544999999996,36.0625,2
6,20.1,2746.971,36.0625,2
7,36.9,2745.5434999999998,36.0625,2
8,24.0,1887.2669999999998,36.0625,2
9,20.5,1887.498,36.0625,2
10,41.75,2477.188,36.0625,2
11,47.4,2760.0475,36.0625,2
12,13.05,3310.1890000000003,36.0625,2
13,22.0,2750.7205000000004,36.0625,2
14,20.0,3300.691,36.0625,2
15,21.4,2758.709,36.0625,2
16,26.35,2748.817,36.0625,2
17,20.9,3293.45,36.0625,2
18,16.9,2745.9674999999997,36.0625,2
19,20.3,2842.1705,36.0625,2
20,20.4,2003.5055,36.0625,2
21,15.9,2816.2135,36.0625,2
22,53.5,2720.121,36.0625,2
23,30.0,2716.0125,36.0625,2
24,20.1,1884.6695,36.0625,2
25,21.2,1882.21,36.0625,2
26,14.0,2471.864,36.0625,2
27,16.55,2630.663,36.0625,2
28,17.6,3291.551,36.0625,2
29,37.5,2749.8329999999996,36.0625,2
30,14.55,3291.0165,36.0625,2
31,38.3,2746.4139999999998,36.0625,2
