Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.0,2534.587,35.6875
1,29.7,3273.082,35.6875
2,25.7,2578.687,35.6875
3,29.7,3299.857,35.6875
4,31.7,3288.684,35.6875
5,21.2,3298.593,35.6875
6,43.6,3285.242,35.6875
7,30.7,1465.517,35.6875
8,24.8,2780.223,35.6875
9,25.5,3289.443,35.6875
10,21.2,3219.377,35.6875
11,32.7,3293.881,35.6875
12,71.7,3289.692,35.6875
13,23.8,3288.668,35.6875
14,19.0,2200.06,35.6875
15,42.0,3281.304,35.6875
16,26.3,1500.025,35.6875
17,23.8,1500.036,35.6875
18,19.0,3300.944,35.6875
19,20.4,1796.035,35.6875
20,16.2,3299.428,35.6875
21,28.0,3300.082,35.6875
22,17.8,1647.302,35.6875
23,98.0,3300.086,35.6875
24,16.0,1545.908,35.6875
25,36.7,3298.946,35.6875
26,20.0,3307.66,35.6875
27,49.0,3300.085,35.6875
28,58.6,1626.236,35.6875
29,15.0,1796.601,35.6875
30,19.0,2578.153,35.6875
31,20.0,2166.722,35.6875
32,22.0,3097.896,35.6875
33,21.8,3279.663,35.6875
34,18.0,3242.412,35.6875
35,19.8,3297.988,35.6875
36,26.0,3292.607,35.6875
37,22.0,3290.291,35.6875
38,59.4,3278.949,35.6875
39,34.7,3288.283,35.6875
40,20.0,2907.576,35.6875
41,25.7,3290.275,35.6875
42,22.8,3286.804,35.6875
43,20.8,3040.66,35.6875
44,18.0,3269.374,35.6875
45,24.8,3289.555,35.6875
46,19.8,2199.848,35.6875
47,32.4,3300.071,35.6875
48,7.9,1499.761,35.6875
49,20.8,1499.746,35.6875
50,40.6,3305.198,35.6875
51,19.8,3298.81,35.6875
52,17.2,3301.609,35.6875
53,11.0,3300.069,35.6875
54,20.0,1646.569,35.6875
55,16.0,3296.426,35.6875
56,9.0,1580.645,35.6875
57,19.0,3299.717,35.6875
58,23.0,3299.469,35.6875
59,18.2,3306.82,35.6875
60,4.0,1676.717,35.6875
61,18.0,1794.812,35.6875
62,3.0,2207.183,35.6875
63,20.8,2748.403,35.6875
