Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.2,3294.314,36.6875
1,19.0,2034.118,36.6875
2,33.3,2281.877,36.6875
3,20.0,2027.971,36.6875
4,72.7,2198.399,36.6875
5,11.1,3260.84,36.6875
6,20.0,3300.109,36.6875
7,21.6,3299.717,36.6875
8,27.0,2024.77,36.6875
9,17.6,3311.488,36.6875
10,31.7,2591.169,36.6875
11,7.1,3299.736,36.6875
12,21.8,3300.101,36.6875
13,23.8,2541.502,36.6875
14,28.0,2019.832,36.6875
15,19.8,1983.565,36.6875
16,34.0,3297.957,36.6875
17,33.7,3293.569,36.6875
18,18.0,2004.051,36.6875
19,20.8,2017.526,36.6875
20,41.0,2247.762,36.6875
21,57.0,3296.968,36.6875
22,24.8,3292.939,36.6875
23,23.0,3293.904,36.6875
24,27.3,2012.812,36.6875
25,19.8,3305.564,36.6875
26,57.0,3297.91,36.6875
27,30.7,3296.959,36.6875
28,12.0,3300.091,36.6875
29,32.0,3311.805,36.6875
30,23.8,3316.958,36.6875
31,44.0,2141.486,36.6875
32,22.8,3290.787,36.6875
33,22.0,2040.469,36.6875
34,19.8,2034.782,36.6875
35,22.0,2033.84,36.6875
36,14.0,2263.213,36.6875
37,16.2,3294.589,36.6875
38,22.0,3294.529,36.6875
39,17.8,3279.913,36.6875
40,20.0,2153.854,36.6875
41,26.0,3289.256,36.6875
42,15.8,3299.707,36.6875
43,79.8,3299.722,36.6875
44,42.6,3302.772,36.6875
45,13.9,2275.379,36.6875
46,20.6,2012.867,36.6875
47,16.2,2022.794,36.6875
48,16.0,3293.881,36.6875
49,23.0,3205.063,36.6875
50,19.8,1584.402,36.6875
51,19.0,2023.181,36.6875
52,18.6,1604.981,36.6875
53,7.0,3307.317,36.6875
54,16.8,3298.126,36.6875
55,20.8,3292.903,36.6875
56,17.0,2019.209,36.6875
57,16.2,3301.551,36.6875
58,16.8,3293.669,36.6875
59,9.0,3294.125,36.6875
60,82.0,3294.393,36.6875
61,16.0,3300.085,36.6875
62,17.2,3299.762,36.6875
63,21.6,2001.976,36.6875
