Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.6,1577.686,35.8125
1,10.9,1422.373,35.8125
2,36.6,2149.414,35.8125
3,24.8,1469.53,35.8125
4,8.0,3300.084,35.8125
5,3.0,1648.946,35.8125
6,14.1,2352.983,35.8125
7,19.0,1376.703,35.8125
8,20.8,1500.043,35.8125
9,14.9,1500.047,35.8125
10,31.0,3298.149,35.8125
11,19.0,1592.608,35.8125
12,30.7,3295.848,35.8125
13,14.0,1466.699,35.8125
14,15.0,3300.038,35.8125
15,22.8,1466.712,35.8125
16,11.1,1466.313,35.8125
17,18.0,3300.077,35.8125
18,17.0,1500.04,35.8125
19,4.0,1499.143,35.8125
20,46.0,2406.328,35.8125
21,10.9,2403.927,35.8125
22,18.2,2237.704,35.8125
23,1.0,2238.472,35.8125
24,8.0,3307.167,35.8125
25,14.1,2195.617,35.8125
26,15.2,3290.757,35.8125
27,5.9,3295.618,35.8125
28,35.3,3297.243,35.8125
29,8.1,1575.203,35.8125
30,13.3,3299.537,35.8125
31,11.1,3300.084,35.8125
32,16.0,1501.054,35.8125
33,10.0,1486.575,35.8125
34,19.0,2483.657,35.8125
35,24.5,1471.659,35.8125
36,28.6,3290.572,35.8125
37,36.3,1648.938,35.8125
38,13.7,2404.473,35.8125
39,17.0,1376.398,35.8125
40,15.8,1500.04,35.8125
41,16.0,1500.036,35.8125
42,15.8,3300.079,35.8125
43,8.9,1814.502,35.8125
44,10.0,3290.375,35.8125
45,61.0,1466.716,35.8125
46,25.0,3298.047,35.8125
47,14.0,1466.698,35.8125
48,44.0,1466.704,35.8125
49,17.2,3300.085,35.8125
50,35.7,1498.03,35.8125
51,13.9,1497.985,35.8125
52,13.9,2396.758,35.8125
53,9.1,2285.784,35.8125
54,14.1,2234.575,35.8125
55,8.0,2012.27,35.8125
56,12.1,3291.058,35.8125
57,14.1,2195.933,35.8125
58,59.0,3298.061,35.8125
59,44.0,3299.003,35.8125
60,9.9,3304.416,35.8125
61,11.9,1864.647,35.8125
62,8.8,3302.906,35.8125
63,8.0,3302.531,35.8125
